customer_id,age,income,member_seniority,recency,frequency,monetary,view_rate,completion_rate,response_score,cluster,segment
cust_12345_27989,70,68000.0,156,654,10,118.25,1.0,0.5,0.7,1,Low Income  – Non-Active
cust_12346_41148,56,93000.0,647,633,9,114.12,0.3333333333333333,0.0,0.13333333333333333,0,High Income – Active (Disc Preference)
cust_12347_92324,39,81000.0,1756,706,8,93.85000000000001,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_12348_76057,47,73000.0,475,609,7,96.53,1.0,0.6,0.76,2,Mid Income  – Highly Active (Info Preference)
cust_12349_93323,82,90000.0,1472,517,9,112.67,0.5,0.5,0.5,2,Mid Income  – Highly Active (Info Preference)
cust_12350_46734,52,43000.0,656,601,11,116.72,0.8,0.2,0.44000000000000006,5,Low Income  – Non-Promo Inactive
cust_12351_97220,50,76000.0,1637,615,6,80.89,1.0,0.75,0.85,5,Low Income  – Non-Promo Inactive
cust_12353_38704,37,90000.0,198,446,8,127.77,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12356_74223,21,45000.0,384,680,5,56.53,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12357_96025,51,81000.0,1673,695,14,173.69,0.8,0.6,0.68,2,Mid Income  – Highly Active (Info Preference)
cust_12359_66708,59,84000.0,890,510,6,122.94,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12360_14885,72,69000.0,666,670,8,215.26,0.75,0.5,0.6000000000000001,2,Mid Income  – Highly Active (Info Preference)
cust_12361_16087,18,72000.0,384,670,6,68.0,0.25,0.25,0.25,0,High Income – Active (Disc Preference)
cust_12362_88887,34,87000.0,1495,681,9,135.77,1.0,0.4,0.64,1,Low Income  – Non-Active
cust_12363_61764,44,50000.0,1662,594,9,85.18,0.6666666666666666,0.3333333333333333,0.4666666666666667,5,Low Income  – Non-Promo Inactive
cust_12364_77677,53,61000.0,1030,543,8,127.96000000000001,0.75,0.25,0.45000000000000007,0,High Income – Active (Disc Preference)
cust_12365_44959,51,59000.0,1041,706,7,65.35,0.6666666666666666,0.3333333333333333,0.4666666666666667,5,Low Income  – Non-Promo Inactive
cust_12366_20423,51,81000.0,979,668,10,138.63,1.0,0.4,0.64,1,Low Income  – Non-Active
cust_12367_98050,60,53000.0,1239,460,4,72.65,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12368_34276,38,69000.0,496,689,9,174.58,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Mid Income  – Highly Active (Info Preference)
cust_12369_84782,69,87000.0,615,700,9,105.03,0.6666666666666666,0.3333333333333333,0.4666666666666667,2,Mid Income  – Highly Active (Info Preference)
cust_12370_23011,61,54000.0,784,647,6,50.6,0.75,0.0,0.30000000000000004,4,High Income – Promo Active (BOGO + Disc)
cust_12371_92905,48,63000.0,587,597,7,95.35,1.0,0.3333333333333333,0.6,2,Mid Income  – Highly Active (Info Preference)
cust_12373_43793,81,87000.0,980,637,6,76.47,0.75,0.75,0.75,1,Low Income  – Non-Active
cust_12375_79890,80,92000.0,1010,691,5,64.33,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12376_31369,69,80000.0,796,690,12,159.19,0.5,0.25,0.35,2,Mid Income  – Highly Active (Info Preference)
cust_12377_20531,18,72000.0,791,603,6,64.76,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_12378_79843,80,66000.0,985,447,7,92.63,0.6,0.2,0.36,0,High Income – Active (Disc Preference)
cust_12379_77711,67,85000.0,74,698,12,151.07999999999998,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12381_36332,88,88000.0,1320,546,11,216.76000000000002,1.0,0.0,0.4,1,Low Income  – Non-Active
cust_12382_20576,75,95000.0,614,685,19,371.06,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_12383_96022,80,95000.0,1457,685,12,128.4,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12384_82365,68,56000.0,1737,690,9,101.53,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12386_33186,76,78000.0,483,625,7,86.51,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12387_35692,87,101000.0,1050,454,8,151.43,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_12388_96926,57,70000.0,1414,582,9,94.49,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12389_16215,27,57000.0,1283,681,7,72.58,0.5,0.5,0.5,0,High Income – Active (Disc Preference)
cust_12390_50617,48,82000.0,245,707,10,166.15,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_12391_42636,60,99000.0,1804,707,13,219.38,1.0,0.0,0.4,1,Low Income  – Non-Active
cust_12392_87839,55,83000.0,1098,711,5,83.82,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12393_83679,32,66000.0,1773,614,6,106.04,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12394_71899,26,35000.0,620,689,5,65.31,0.2,0.0,0.08000000000000002,4,High Income – Promo Active (BOGO + Disc)
cust_12395_19959,41,38000.0,594,656,7,62.22,1.0,0.3333333333333333,0.6,0,High Income – Active (Disc Preference)
cust_12396_95459,67,58000.0,160,347,5,36.3,0.4,0.0,0.16000000000000003,0,High Income – Active (Disc Preference)
cust_12397_46559,80,68000.0,1128,677,6,79.65,0.8,0.2,0.44000000000000006,5,Low Income  – Non-Promo Inactive
cust_12399_38231,69,86000.0,397,631,10,110.72999999999999,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12400_31363,71,86000.0,403,646,5,98.19,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12401_92029,52,75000.0,1838,695,4,28.18,0.4,0.2,0.28,4,High Income – Promo Active (BOGO + Disc)
cust_12402_55409,24,35000.0,1125,710,3,39.5,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12404_43660,46,55000.0,1017,568,9,145.13,0.6,0.2,0.36,4,High Income – Promo Active (BOGO + Disc)
cust_12405_60100,49,90000.0,1570,673,14,157.69,1.0,0.4,0.64,1,Low Income  – Non-Active
cust_12406_75126,45,54000.0,79,579,6,91.96000000000001,0.8,0.4,0.56,5,Low Income  – Non-Promo Inactive
cust_12408_69113,54,81000.0,735,700,8,103.64,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12409_12868,61,59000.0,1650,634,9,64.85,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_12410_39730,68,80000.0,528,698,7,97.82,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12411_69820,49,66000.0,1447,632,10,106.61,0.6666666666666666,0.3333333333333333,0.4666666666666667,2,Mid Income  – Highly Active (Info Preference)
cust_12412_30009,21,62000.0,301,579,6,36.83,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_12413_28452,45,66000.0,904,707,7,121.84,0.25,0.0,0.1,4,High Income – Promo Active (BOGO + Disc)
cust_12414_57927,54,104000.0,1096,436,6,82.31,0.8,0.4,0.56,5,Low Income  – Non-Promo Inactive
cust_12415_81472,74,68000.0,1323,643,9,124.11,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12416_25303,44,63000.0,740,700,7,105.13,0.6,0.4,0.48,5,Low Income  – Non-Promo Inactive
cust_12417_89209,62,92000.0,1818,651,8,133.01999999999998,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_12418_73794,58,67000.0,266,575,4,61.04,0.75,0.25,0.45000000000000007,5,Low Income  – Non-Promo Inactive
cust_12419_55156,54,63000.0,991,607,13,160.1,0.6,0.6,0.6,2,Mid Income  – Highly Active (Info Preference)
cust_12420_81977,69,64000.0,699,618,9,101.92,0.2,0.0,0.08000000000000002,0,High Income – Active (Disc Preference)
cust_12421_33525,42,84000.0,1395,681,11,140.82,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_12422_44781,44,78000.0,745,317,2,34.54,1.0,0.8,0.88,5,Low Income  – Non-Promo Inactive
cust_12424_28925,53,55000.0,78,575,11,100.3,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_12425_37236,43,48000.0,1398,708,10,96.7,0.6666666666666666,0.0,0.26666666666666666,4,High Income – Promo Active (BOGO + Disc)
cust_12426_44024,62,81000.0,1308,563,5,52.46,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12427_83372,41,49000.0,1056,674,10,115.91,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12428_35799,57,80000.0,1732,667,6,95.78,0.8,0.6,0.68,2,Mid Income  – Highly Active (Info Preference)
cust_12429_12388,52,47000.0,210,426,5,78.33,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_12430_33469,57,84000.0,1034,706,9,203.51999999999998,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12431_17178,46,49000.0,1108,584,6,68.95,0.4,0.2,0.28,0,High Income – Active (Disc Preference)
cust_12432_67421,48,68000.0,395,552,7,94.95,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12433_32900,55,67000.0,167,496,9,89.14999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,Low Income  – Non-Promo Inactive
cust_12434_52520,57,53000.0,1064,712,8,64.7,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12435_32995,53,78000.0,1214,699,9,86.51,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12436_22142,82,114000.0,1239,660,14,208.43,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12437_24848,37,91000.0,505,600,10,93.64,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12438_40597,52,84000.0,629,389,4,18.96,0.6666666666666666,0.3333333333333333,0.4666666666666667,5,Low Income  – Non-Promo Inactive
cust_12439_75772,27,80000.0,392,642,7,149.49,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_12440_66383,60,83000.0,277,453,3,41.230000000000004,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_12441_24161,35,75000.0,286,701,8,111.82,0.4,0.2,0.28,4,High Income – Promo Active (BOGO + Disc)
cust_12442_23432,49,46000.0,379,584,5,44.87,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12443_55866,47,61000.0,222,679,5,70.55,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_12444_53879,58,76000.0,1514,587,10,108.48,0.8,0.4,0.56,2,Mid Income  – Highly Active (Info Preference)
cust_12445_60811,44,65000.0,1124,541,8,86.08,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12446_53889,43,81000.0,384,176,4,31.550000000000004,0.6,0.2,0.36,0,High Income – Active (Disc Preference)
cust_12447_88786,78,61000.0,1490,507,3,34.620000000000005,0.6,0.4,0.48,5,Low Income  – Non-Promo Inactive
cust_12449_41258,58,83000.0,1522,672,6,79.72,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,High Income – Active (Disc Preference)
cust_12450_30854,44,74000.0,1725,689,10,137.01999999999998,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Low Income  – Non-Active
cust_12452_20782,49,77000.0,1785,640,11,116.03999999999999,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12453_14177,81,88000.0,1245,539,9,224.70999999999998,0.6666666666666666,0.0,0.26666666666666666,0,High Income – Active (Disc Preference)
cust_12454_53629,50,110000.0,1385,701,7,103.85,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12455_48025,42,55000.0,649,464,3,24.15,0.25,0.0,0.1,4,High Income – Promo Active (BOGO + Disc)
cust_12456_18951,42,61000.0,444,333,2,24.759999999999998,1.0,1.0,1.0,3,Highest Income – Active (BOGO Preference)
cust_12457_18688,44,67000.0,228,673,8,68.23,1.0,0.8,0.88,2,Mid Income  – Highly Active (Info Preference)
cust_12458_44424,43,81000.0,687,681,7,77.33,0.6,0.2,0.36,4,High Income – Promo Active (BOGO + Disc)
cust_12459_77235,32,45000.0,347,588,7,88.72999999999999,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12460_75175,34,72000.0,290,528,6,73.36,0.75,0.25,0.45000000000000007,0,High Income – Active (Disc Preference)
cust_12461_69396,39,64000.0,919,681,7,71.14,0.4,0.2,0.28,4,High Income – Promo Active (BOGO + Disc)
cust_12462_24028,64,63000.0,1781,640,9,134.25,0.6,0.2,0.36,1,Low Income  – Non-Active
cust_12463_91936,47,52000.0,1324,703,11,85.36,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12464_55572,50,83000.0,403,706,12,148.76,0.6666666666666666,0.0,0.26666666666666666,0,High Income – Active (Disc Preference)
cust_12465_13814,75,88000.0,1282,565,6,112.36999999999999,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_12466_71259,76,84000.0,219,713,8,92.01,0.75,0.5,0.6000000000000001,2,Mid Income  – Highly Active (Info Preference)
cust_12467_64614,49,63000.0,1211,698,12,121.75,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12468_75802,43,89000.0,682,537,9,168.15,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12469_82533,39,62000.0,1394,709,4,37.78,1.0,0.6666666666666666,0.8,3,Highest Income – Active (BOGO Preference)
cust_12470_20761,65,92000.0,1317,648,5,56.67,1.0,0.5,0.7,5,Low Income  – Non-Promo Inactive
cust_12471_28322,50,86000.0,691,430,14,211.48000000000002,1.0,0.5,0.7,1,Low Income  – Non-Active
cust_12472_42200,47,63000.0,684,149,2,34.379999999999995,1.0,0.5,0.7,5,Low Income  – Non-Promo Inactive
cust_12474_28774,40,64000.0,1693,624,7,68.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,Low Income  – Non-Promo Inactive
cust_12475_28151,40,50000.0,1730,489,8,67.06,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_12476_37552,59,62000.0,426,667,4,50.47,0.8,0.2,0.44000000000000006,5,Low Income  – Non-Promo Inactive
cust_12477_60817,31,84000.0,1420,655,7,142.14,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_12479_80441,70,76000.0,1780,567,8,85.53,1.0,0.5,0.7,5,Low Income  – Non-Promo Inactive
cust_12480_16060,44,67000.0,405,534,13,189.77,0.6,0.0,0.24,4,High Income – Promo Active (BOGO + Disc)
cust_12482_47609,51,70000.0,1018,320,4,31.95,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12483_71302,31,47000.0,1256,712,10,110.39,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_12484_65340,53,77000.0,241,646,4,45.86,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12485_37375,48,71000.0,775,608,12,132.16,1.0,1.0,1.0,3,Highest Income – Active (BOGO Preference)
cust_12486_97033,53,73000.0,69,642,12,119.21,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12487_73059,79,111000.0,768,580,10,173.29,1.0,0.75,0.85,2,Mid Income  – Highly Active (Info Preference)
cust_12488_54938,57,52000.0,330,488,5,53.87,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_12489_54731,40,76000.0,773,703,13,171.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,Mid Income  – Highly Active (Info Preference)
cust_12490_29466,41,84000.0,90,503,4,54.8,0.75,0.25,0.45000000000000007,5,Low Income  – Non-Promo Inactive
cust_12491_20476,64,66000.0,1142,640,6,86.18,0.8,0.4,0.56,2,Mid Income  – Highly Active (Info Preference)
cust_12492_75720,76,85000.0,1469,456,5,54.12,1.0,0.25,0.55,5,Low Income  – Non-Promo Inactive
cust_12493_12747,58,66000.0,1663,648,9,136.07,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_12494_26725,65,57000.0,968,563,1,4.73,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12495_17666,64,83000.0,450,610,10,171.84,0.6666666666666666,0.3333333333333333,0.4666666666666667,2,Mid Income  – Highly Active (Info Preference)
cust_12496_98428,78,91000.0,166,713,11,143.69,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_12497_49338,20,43000.0,1187,657,6,64.59,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12498_49379,65,70000.0,993,675,15,218.24,0.8,0.8,0.8,2,Mid Income  – Highly Active (Info Preference)
cust_12500_24440,70,100000.0,1040,637,17,288.84,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12501_78999,31,55000.0,1568,620,8,97.32,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_12502_60751,38,56000.0,405,690,15,238.14,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12503_66263,39,60000.0,1303,574,9,85.58,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12504_58651,41,80000.0,237,675,8,89.11,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12505_11646,45,79000.0,1184,665,6,45.19,0.8,0.0,0.32000000000000006,4,High Income – Promo Active (BOGO + Disc)
cust_12506_75984,58,60000.0,1501,667,7,64.17,0.4,0.0,0.16000000000000003,4,High Income – Promo Active (BOGO + Disc)
cust_12507_99294,68,64000.0,885,702,7,75.76,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_12509_60969,72,106000.0,1877,638,11,171.79,1.0,0.0,0.4,1,Low Income  – Non-Active
cust_12510_32674,39,77000.0,833,691,3,64.55,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12512_66976,39,32000.0,300,675,9,99.65,0.6666666666666666,0.3333333333333333,0.4666666666666667,0,High Income – Active (Disc Preference)
cust_12513_93558,76,107000.0,202,634,13,135.13,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Mid Income  – Highly Active (Info Preference)
cust_12514_51011,64,84000.0,399,522,9,121.96000000000001,1.0,0.3333333333333333,0.6,2,Mid Income  – Highly Active (Info Preference)
cust_12515_99557,55,56000.0,1343,667,11,141.07,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12516_38918,62,89000.0,1400,687,7,129.07,0.5,0.5,0.5,3,Highest Income – Active (BOGO Preference)
cust_12517_55284,53,70000.0,1741,587,6,74.25,0.75,0.25,0.45000000000000007,5,Low Income  – Non-Promo Inactive
cust_12518_20132,62,80000.0,849,641,11,114.41,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12521_28350,48,64000.0,1549,588,8,100.74,0.8,0.6,0.68,3,Highest Income – Active (BOGO Preference)
cust_12522_15572,58,81000.0,419,704,10,121.6,0.5,0.5,0.5,1,Low Income  – Non-Active
cust_12523_57102,28,39000.0,1294,192,2,19.98,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_12524_65662,42,62000.0,1652,656,8,61.26,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12525_12032,42,71000.0,234,688,14,168.02,1.0,0.0,0.4,1,Low Income  – Non-Active
cust_12526_71051,47,61000.0,633,656,12,156.1,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12527_23057,38,64000.0,1087,410,3,18.46,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_12528_64881,44,71000.0,836,697,6,105.12,1.0,0.4,0.64,2,Mid Income  – Highly Active (Info Preference)
cust_12529_79579,28,41000.0,1811,587,3,20.54,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12530_33961,63,82000.0,1642,571,3,37.38,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12533_50025,52,40000.0,1482,678,7,48.07,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12534_26599,25,79000.0,1766,636,11,120.32,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,High Income – Active (Disc Preference)
cust_12535_98121,39,62000.0,1015,677,10,93.45,0.75,0.25,0.45000000000000007,2,Mid Income  – Highly Active (Info Preference)
cust_12536_89746,59,82000.0,589,554,15,211.92,1.0,0.0,0.4,2,Mid Income  – Highly Active (Info Preference)
cust_12537_51151,44,52000.0,1078,647,4,41.19,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_12538_93293,42,62000.0,1370,689,13,150.78,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12539_63966,52,67000.0,1266,684,9,142.42000000000002,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12541_11771,59,99000.0,334,598,10,92.51,0.8,0.4,0.56,1,Low Income  – Non-Active
cust_12542_68143,29,54000.0,1855,602,6,83.88,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_12543_72220,63,102000.0,1500,695,10,181.37,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12544_33651,40,85000.0,478,672,5,49.980000000000004,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12545_39231,53,64000.0,312,570,5,45.14,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12546_31552,53,96000.0,1340,697,6,52.94,0.6666666666666666,0.3333333333333333,0.4666666666666667,5,Low Income  – Non-Promo Inactive
cust_12549_63066,45,66000.0,1027,670,7,144.19,1.0,0.5,0.7,1,Low Income  – Non-Active
cust_12552_56071,36,85000.0,1557,703,4,50.43,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12553_94426,49,92000.0,350,692,8,131.46,0.6,0.4,0.48,1,Low Income  – Non-Active
cust_12554_41291,81,92000.0,529,692,8,119.5,1.0,0.6,0.76,2,Mid Income  – Highly Active (Info Preference)
cust_12556_26828,30,70000.0,508,701,10,112.55,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12557_60975,82,100000.0,458,712,12,159.04,1.0,0.6666666666666666,0.8,2,Mid Income  – Highly Active (Info Preference)
cust_12558_55566,49,76000.0,1793,704,6,74.13,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Mid Income  – Highly Active (Info Preference)
cust_12560_58567,54,55000.0,1456,659,8,115.19,0.6,0.6,0.6,5,Low Income  – Non-Promo Inactive
cust_12561_24371,35,93000.0,384,660,11,124.68,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12562_82294,40,87000.0,1315,704,12,208.64999999999998,0.6,0.2,0.36,1,Low Income  – Non-Active
cust_12563_45994,45,75000.0,583,347,8,150.66,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_12565_35957,36,38000.0,505,247,6,116.21,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_12566_49103,50,69000.0,1258,575,7,73.82000000000001,0.6,0.2,0.36,5,Low Income  – Non-Promo Inactive
cust_12567_33195,47,58000.0,1229,638,8,86.51,0.6666666666666666,0.3333333333333333,0.4666666666666667,5,Low Income  – Non-Promo Inactive
cust_12569_68824,85,98000.0,893,609,9,169.18,0.6666666666666666,0.3333333333333333,0.4666666666666667,2,Mid Income  – Highly Active (Info Preference)
cust_12571_65343,34,45000.0,198,683,2,8.73,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_12572_84051,55,95000.0,708,660,13,195.91,0.6,0.2,0.36,1,Low Income  – Non-Active
cust_12574_79992,58,64000.0,1248,688,14,191.09,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_12575_64840,35,47000.0,666,659,8,82.72,0.5,0.5,0.5,0,High Income – Active (Disc Preference)
cust_12576_89360,65,76000.0,1653,554,7,91.53,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Mid Income  – Highly Active (Info Preference)
cust_12577_76248,47,69000.0,1869,651,9,184.95,0.4,0.4,0.4,2,Mid Income  – Highly Active (Info Preference)
cust_12578_90048,18,55000.0,211,569,8,62.68,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_12579_82892,65,74000.0,122,699,10,117.39,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_12580_21397,35,55000.0,1441,675,9,133.25,0.0,0.0,0.0,3,Highest Income – Active (BOGO Preference)
cust_12581_57322,36,76000.0,692,321,4,35.85,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12582_74624,65,75000.0,1354,683,6,66.57000000000001,1.0,1.0,1.0,3,Highest Income – Active (BOGO Preference)
cust_12583_85792,48,60000.0,863,443,4,42.849999999999994,0.6666666666666666,0.3333333333333333,0.4666666666666667,0,High Income – Active (Disc Preference)
cust_12584_92506,69,100000.0,1645,691,8,131.88,0.5,0.25,0.35,3,Highest Income – Active (BOGO Preference)
cust_12585_96411,74,97000.0,773,592,10,129.22,1.0,0.3333333333333333,0.6,2,Mid Income  – Highly Active (Info Preference)
cust_12586_66620,43,51000.0,1108,696,7,102.29,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12587_46669,67,58000.0,1832,686,9,128.62,0.6,0.0,0.24,4,High Income – Promo Active (BOGO + Disc)
cust_12588_64532,41,80000.0,1577,662,10,120.49,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12589_54345,91,82000.0,1398,711,8,97.02,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_12591_55835,42,58000.0,1136,696,6,51.09,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_12592_63177,71,58000.0,1370,617,6,63.58,0.4,0.2,0.28,0,High Income – Active (Disc Preference)
cust_12593_47990,68,92000.0,1178,493,12,149.68,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12594_40475,59,62000.0,772,573,3,41.08,0.25,0.0,0.1,4,High Income – Promo Active (BOGO + Disc)
cust_12595_41456,42,81000.0,988,709,7,46.22,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12596_31441,51,43000.0,231,607,7,66.07,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_12597_67997,18,70000.0,486,606,7,82.50999999999999,0.75,0.5,0.6000000000000001,5,Low Income  – Non-Promo Inactive
cust_12598_92091,57,80000.0,863,587,8,123.23,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12599_20354,59,72000.0,885,690,5,46.3,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_12600_69233,56,68000.0,1428,643,10,167.51999999999998,0.5,0.5,0.5,1,Low Income  – Non-Active
cust_12602_74413,18,38000.0,340,679,4,37.5,0.2,0.2,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_12605_93733,32,59000.0,1763,631,10,205.07,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_12606_13705,41,74000.0,183,571,9,127.11,0.8,0.4,0.56,2,Mid Income  – Highly Active (Info Preference)
cust_12607_93648,58,81000.0,202,686,5,68.44,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_12608_81768,58,81000.0,209,563,7,125.91,0.25,0.25,0.25,4,High Income – Promo Active (BOGO + Disc)
cust_12609_42405,51,71000.0,722,710,7,124.44,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Mid Income  – Highly Active (Info Preference)
cust_12611_93392,64,86000.0,318,661,9,66.16,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_12612_74490,36,66000.0,1379,704,8,124.86,0.4,0.2,0.28,4,High Income – Promo Active (BOGO + Disc)
